Origin,Dest,CancellationCode,origin_place,origin_lat,origin_long,dest_place,dest_lat,dest_long,date,flightName
ORD,STL,Carrier,Chicago,41.978603,-87.904842,St. Louis,38.748697,-90.370028,21/01/2008,AA 1797
ORD,STL,NAS,Chicago,41.978603,-87.904842,St. Louis,38.748697,-90.370028,22/01/2008,AA 1797
ORD,STL,Carrier,Chicago,41.978603,-87.904842,St. Louis,38.748697,-90.370028,26/01/2008,AA 1797
ORD,STL,Carrier,Chicago,41.978603,-87.904842,St. Louis,38.748697,-90.370028,28/01/2008,AA 1797
ORD,STL,Carrier,Chicago,41.978603,-87.904842,St. Louis,38.748697,-90.370028,29/01/2008,AA 1797
DTW,DFW,Carrier,Detroit,42.212444,-83.353389,Dallas-Fort Worth,32.896828,-97.037997,02/01/2008,AA 1799
DTW,DFW,Carrier,Detroit,42.212444,-83.353389,Dallas-Fort Worth,32.896828,-97.037997,03/01/2008,AA 1799
MSP,ORD,Carrier,Minneapolis,44.881956,-93.221767,Chicago,41.978603,-87.904842,01/01/2008,AA 1807
ORD,ATL,NAS,Chicago,41.978603,-87.904842,Atlanta,33.636719,-84.428067,06/01/2008,AA 1807
ORD,ATL,Weather,Chicago,41.978603,-87.904842,Atlanta,33.636719,-84.428067,16/01/2008,AA 1807
ORD,ATL,NAS,Chicago,41.978603,-87.904842,Atlanta,33.636719,-84.428067,17/01/2008,AA 1807
ORD,ATL,Weather,Chicago,41.978603,-87.904842,Atlanta,33.636719,-84.428067,18/01/2008,AA 1807
ORD,ATL,Weather,Chicago,41.978603,-87.904842,Atlanta,33.636719,-84.428067,19/01/2008,AA 1807
ORD,ATL,Weather,Chicago,41.978603,-87.904842,Atlanta,33.636719,-84.428067,29/01/2008,AA 1807
ORD,ATL,NAS,Chicago,41.978603,-87.904842,Atlanta,33.636719,-84.428067,31/01/2008,AA 1807
BOS,STL,Weather,Boston,42.364347,-71.005181,St. Louis,38.748697,-90.370028,14/01/2008,AA 1809
ABQ,DFW,Carrier,Albuquerque,35.0402222,-106.6091944,Dallas-Fort Worth,32.896828,-97.037997,28/01/2008,AA 1814
JFK,ORD,NAS,New York,40.639751,-73.778925,Chicago,41.978603,-87.904842,06/01/2008,AA 1815
JFK,ORD,Carrier,New York,40.639751,-73.778925,Chicago,41.978603,-87.904842,12/01/2008,AA 1815
JFK,ORD,NAS,New York,40.639751,-73.778925,Chicago,41.978603,-87.904842,17/01/2008,AA 1815
JFK,ORD,Weather,New York,40.639751,-73.778925,Chicago,41.978603,-87.904842,31/01/2008,AA 1815
ORD,SLC,NAS,Chicago,41.978603,-87.904842,Salt Lake City,40.788389,-111.977772,31/01/2008,AA 1815
DFW,MEM,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Memphis,35.042417,-89.976667,01/01/2008,AA 1816
DFW,MEM,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Memphis,35.042417,-89.976667,02/01/2008,AA 1816
DFW,MEM,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Memphis,35.042417,-89.976667,18/01/2008,AA 1816
DFW,MEM,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Memphis,35.042417,-89.976667,21/01/2008,AA 1816
DFW,MEM,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Memphis,35.042417,-89.976667,27/01/2008,AA 1816
DFW,MEM,NAS,Dallas-Fort Worth,32.896828,-97.037997,Memphis,35.042417,-89.976667,29/01/2008,AA 1816
MIA,LAS,Carrier,Miami,25.79325,-80.290556,Las Vegas,36.080056,-115.15225,10/01/2008,AA 1830
ORD,SFO,Carrier,Chicago,41.978603,-87.904842,San Francisco,37.618972,-122.374889,21/01/2008,AA 1835
ORD,SFO,Carrier,Chicago,41.978603,-87.904842,San Francisco,37.618972,-122.374889,28/01/2008,AA 1835
ORD,SFO,Weather,Chicago,41.978603,-87.904842,San Francisco,37.618972,-122.374889,31/01/2008,AA 1835
STL,ORD,NAS,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,01/01/2008,AA 1835
STL,ORD,Carrier,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,19/01/2008,AA 1835
STL,ORD,Carrier,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,21/01/2008,AA 1835
STL,ORD,NAS,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,22/01/2008,AA 1835
STL,ORD,Carrier,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,28/01/2008,AA 1835
STL,ORD,Carrier,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,29/01/2008,AA 1835
STL,ORD,Weather,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,31/01/2008,AA 1835
DFW,TUS,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Tucson,32.116083,-110.941028,25/01/2008,AA 1841
STL,DFW,Weather,St. Louis,38.748697,-90.370028,Dallas-Fort Worth,32.896828,-97.037997,25/01/2008,AA 1841
DTW,ORD,NAS,Detroit,42.212444,-83.353389,Chicago,41.978603,-87.904842,06/01/2008,AA 1843
DFW,DEN,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Denver,39.861656,-104.673178,20/01/2008,AA 1847
DFW,DEN,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Denver,39.861656,-104.673178,28/01/2008,AA 1847
OMA,DFW,Weather,Omaha,41.303167,-95.894069,Dallas-Fort Worth,32.896828,-97.037997,24/01/2008,AA 1849
SNA,DFW,Carrier,Santa Ana,33.675667,-117.868222,Dallas-Fort Worth,32.896828,-97.037997,04/01/2008,AA 1850
ORD,MCI,NAS,Chicago,41.978603,-87.904842,Kansas City,39.297606,-94.713905,28/01/2008,AA 1861
ORD,MCI,NAS,Chicago,41.978603,-87.904842,Kansas City,39.297606,-94.713905,30/01/2008,AA 1861
ORD,MCI,Weather,Chicago,41.978603,-87.904842,Kansas City,39.297606,-94.713905,31/01/2008,AA 1861
COS,DFW,Weather,Colorado Springs,38.805805,-104.700778,Dallas-Fort Worth,32.896828,-97.037997,25/01/2008,AA 1862
TUS,ORD,Weather,Tucson,32.116083,-110.941028,Chicago,41.978603,-87.904842,30/01/2008,AA 1864
ATL,LGA,Weather,Atlanta,33.636719,-84.428067,New York,40.777245,-73.872608,19/01/2008,AA 1868
DFW,ATL,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Atlanta,33.636719,-84.428067,08/01/2008,AA 1868
DFW,ATL,Weather,Dallas-Fort Worth,32.896828,-97.037997,Atlanta,33.636719,-84.428067,19/01/2008,AA 1868
DFW,ATL,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Atlanta,33.636719,-84.428067,30/01/2008,AA 1868
ORD,STL,Carrier,Chicago,41.978603,-87.904842,St. Louis,38.748697,-90.370028,21/01/2008,AA 1869
ORD,STL,NAS,Chicago,41.978603,-87.904842,St. Louis,38.748697,-90.370028,29/01/2008,AA 1869
ORD,STL,Weather,Chicago,41.978603,-87.904842,St. Louis,38.748697,-90.370028,31/01/2008,AA 1869
ORD,MCO,NAS,Chicago,41.978603,-87.904842,Orlando,28.429394,-81.308994,06/01/2008,AA 1872
DFW,ABQ,Weather,Dallas-Fort Worth,32.896828,-97.037997,Albuquerque,35.0402222,-106.6091944,25/01/2008,AA 1873
BUR,DFW,Carrier,Burbank,34.200667,-118.358667,Dallas-Fort Worth,32.896828,-97.037997,03/01/2008,AA 1874
BUR,DFW,Carrier,Burbank,34.200667,-118.358667,Dallas-Fort Worth,32.896828,-97.037997,04/01/2008,AA 1874
IAH,DFW,Weather,Houston,29.984433,-95.341442,Dallas-Fort Worth,32.896828,-97.037997,31/01/2008,AA 1878
JFK,MIA,Carrier,New York,40.639751,-73.778925,Miami,25.79325,-80.290556,04/01/2008,AA 1881
DFW,BOS,Weather,Dallas-Fort Worth,32.896828,-97.037997,Boston,42.364347,-71.005181,14/01/2008,AA 1882
EWR,ORD,Carrier,Newark,40.6925,-74.168667,Chicago,41.978603,-87.904842,16/01/2008,AA 1883
DFW,FAT,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Fresno,36.776194,-119.71814,27/01/2008,AA 1885
ATL,DFW,Carrier,Atlanta,33.636719,-84.428067,Dallas-Fort Worth,32.896828,-97.037997,15/01/2008,AA 1887
ATL,DFW,Weather,Atlanta,33.636719,-84.428067,Dallas-Fort Worth,32.896828,-97.037997,17/01/2008,AA 1887
ATL,DFW,Weather,Atlanta,33.636719,-84.428067,Dallas-Fort Worth,32.896828,-97.037997,19/01/2008,AA 1887
ATL,DFW,Carrier,Atlanta,33.636719,-84.428067,Dallas-Fort Worth,32.896828,-97.037997,20/01/2008,AA 1887
LAX,ORD,Carrier,Los Angeles,33.942536,-118.408075,Chicago,41.978603,-87.904842,01/01/2008,AA 1890
LAX,ORD,NAS,Los Angeles,33.942536,-118.408075,Chicago,41.978603,-87.904842,29/01/2008,AA 1890
LAX,ORD,NAS,Los Angeles,33.942536,-118.408075,Chicago,41.978603,-87.904842,31/01/2008,AA 1890
PHX,DFW,Carrier,Phoenix,33.434278,-112.011583,Dallas-Fort Worth,32.896828,-97.037997,01/01/2008,AA 1894
BNA,ORD,Weather,Nashville,36.124472,-86.678194,Chicago,41.978603,-87.904842,30/01/2008,AA 1898
LGA,STL,Weather,New York,40.777245,-73.872608,St. Louis,38.748697,-90.370028,14/01/2008,AA 1899
DFW,DCA,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Washington,38.852083,-77.037722,20/01/2008,AA 1900
DFW,ONT,Weather,Dallas-Fort Worth,32.896828,-97.037997,Ontario,34.056,-117.601194,25/01/2008,AA 1903
ORD,MIA,NAS,Chicago,41.978603,-87.904842,Miami,25.79325,-80.290556,06/01/2008,AA 1904
ORD,MIA,NAS,Chicago,41.978603,-87.904842,Miami,25.79325,-80.290556,31/01/2008,AA 1904
EWR,DFW,NAS,Newark,40.6925,-74.168667,Dallas-Fort Worth,32.896828,-97.037997,09/01/2008,AA 1905
EWR,DFW,Weather,Newark,40.6925,-74.168667,Dallas-Fort Worth,32.896828,-97.037997,17/01/2008,AA 1905
EWR,DFW,Carrier,Newark,40.6925,-74.168667,Dallas-Fort Worth,32.896828,-97.037997,18/01/2008,AA 1905
MCO,ORD,Weather,Orlando,28.429394,-81.308994,Chicago,41.978603,-87.904842,30/01/2008,AA 1909
ORD,LAX,Carrier,Chicago,41.978603,-87.904842,Los Angeles,33.942536,-118.408075,20/01/2008,AA 1909
ORD,LAX,Carrier,Chicago,41.978603,-87.904842,Los Angeles,33.942536,-118.408075,21/01/2008,AA 1909
DEN,ORD,Weather,Denver,39.861656,-104.673178,Chicago,41.978603,-87.904842,31/01/2008,AA 1910
DEN,DFW,NAS,Denver,39.861656,-104.673178,Dallas-Fort Worth,32.896828,-97.037997,29/01/2008,AA 1912
DFW,BDL,Weather,Dallas-Fort Worth,32.896828,-97.037997,Windsor Locks,41.938889,-72.683222,25/01/2008,AA 1916
ORD,EWR,Weather,Chicago,41.978603,-87.904842,Newark,40.6925,-74.168667,13/01/2008,AA 1918
MEM,DFW,Carrier,Memphis,35.042417,-89.976667,Dallas-Fort Worth,32.896828,-97.037997,04/01/2008,AA 1919
EWR,MIA,Carrier,Newark,40.6925,-74.168667,Miami,25.79325,-80.290556,03/01/2008,AA 1921
SFO,LAX,NAS,San Francisco,37.618972,-122.374889,Los Angeles,33.942536,-118.408075,23/01/2008,AA 1923
SFO,LAX,NAS,San Francisco,37.618972,-122.374889,Los Angeles,33.942536,-118.408075,25/01/2008,AA 1923
LAX,SFO,Carrier,Los Angeles,33.942536,-118.408075,San Francisco,37.618972,-122.374889,16/01/2008,AA 1928
LAX,SFO,NAS,Los Angeles,33.942536,-118.408075,San Francisco,37.618972,-122.374889,23/01/2008,AA 1928
LAX,SFO,NAS,Los Angeles,33.942536,-118.408075,San Francisco,37.618972,-122.374889,25/01/2008,AA 1928
SFO,LAX,Carrier,San Francisco,37.618972,-122.374889,Los Angeles,33.942536,-118.408075,16/01/2008,AA 1929
SNA,ORD,Carrier,Santa Ana,33.675667,-117.868222,Chicago,41.978603,-87.904842,08/01/2008,AA 1940
SNA,ORD,Carrier,Santa Ana,33.675667,-117.868222,Chicago,41.978603,-87.904842,12/01/2008,AA 1940
SNA,ORD,NAS,Santa Ana,33.675667,-117.868222,Chicago,41.978603,-87.904842,17/01/2008,AA 1940
SNA,ORD,Carrier,Santa Ana,33.675667,-117.868222,Chicago,41.978603,-87.904842,18/01/2008,AA 1940
SNA,ORD,NAS,Santa Ana,33.675667,-117.868222,Chicago,41.978603,-87.904842,23/01/2008,AA 1940
SNA,ORD,Carrier,Santa Ana,33.675667,-117.868222,Chicago,41.978603,-87.904842,31/01/2008,AA 1940
MIA,ATL,Weather,Miami,25.79325,-80.290556,Atlanta,33.636719,-84.428067,16/01/2008,AA 1942
DFW,PHL,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Philadelphia,39.871944,-75.241139,24/01/2008,AA 1948
DFW,PHL,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Philadelphia,39.871944,-75.241139,26/01/2008,AA 1948
ICT,DFW,Carrier,Wichita,37.649944,-97.433056,Dallas-Fort Worth,32.896828,-97.037997,25/01/2008,AA 1951
DFW,MSY,Weather,Dallas-Fort Worth,32.896828,-97.037997,New Orleans,29.993389,-90.258028,25/01/2008,AA 1956
DEN,DFW,Carrier,Denver,39.861656,-104.673178,Dallas-Fort Worth,32.896828,-97.037997,20/01/2008,AA 1962
MCI,ORD,Carrier,Kansas City,39.297606,-94.713905,Chicago,41.978603,-87.904842,07/01/2008,AA 1964
MCI,ORD,NAS,Kansas City,39.297606,-94.713905,Chicago,41.978603,-87.904842,17/01/2008,AA 1964
MCI,ORD,NAS,Kansas City,39.297606,-94.713905,Chicago,41.978603,-87.904842,28/01/2008,AA 1964
MCI,ORD,NAS,Kansas City,39.297606,-94.713905,Chicago,41.978603,-87.904842,29/01/2008,AA 1964
MCI,ORD,NAS,Kansas City,39.297606,-94.713905,Chicago,41.978603,-87.904842,31/01/2008,AA 1964
MIA,EWR,Weather,Miami,25.79325,-80.290556,Newark,40.6925,-74.168667,14/01/2008,AA 1970
MIA,EWR,Carrier,Miami,25.79325,-80.290556,Newark,40.6925,-74.168667,19/01/2008,AA 1970
ORD,RDU,NAS,Chicago,41.978603,-87.904842,Raleigh-durham,35.877639,-78.787472,17/01/2008,AA 1972
ORD,RDU,NAS,Chicago,41.978603,-87.904842,Raleigh-durham,35.877639,-78.787472,23/01/2008,AA 1972
ORD,RDU,Weather,Chicago,41.978603,-87.904842,Raleigh-durham,35.877639,-78.787472,31/01/2008,AA 1972
RDU,ORD,NAS,Raleigh-durham,35.877639,-78.787472,Chicago,41.978603,-87.904842,06/01/2008,AA 1975
RDU,ORD,Carrier,Raleigh-durham,35.877639,-78.787472,Chicago,41.978603,-87.904842,22/01/2008,AA 1975
BOS,DFW,Weather,Boston,42.364347,-71.005181,Dallas-Fort Worth,32.896828,-97.037997,14/01/2008,AA 1981
BOS,DFW,Weather,Boston,42.364347,-71.005181,Dallas-Fort Worth,32.896828,-97.037997,25/01/2008,AA 1981
STL,ORD,NAS,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,07/01/2008,AA 1982
STL,ORD,NAS,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,23/01/2008,AA 1982
STL,ORD,Weather,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,29/01/2008,AA 1982
PBI,DFW,Weather,West Palm Beach,26.683161,-80.095589,Dallas-Fort Worth,32.896828,-97.037997,24/01/2008,AA 1983
ATL,ORD,NAS,Atlanta,33.636719,-84.428067,Chicago,41.978603,-87.904842,06/01/2008,AA 1986
DFW,OAK,Weather,Dallas-Fort Worth,32.896828,-97.037997,Oakland,37.721278,-122.220722,25/01/2008,AA 1991
IAH,ORD,NAS,Houston,29.984433,-95.341442,Chicago,41.978603,-87.904842,01/01/2008,AA 1992
IAH,ORD,NAS,Houston,29.984433,-95.341442,Chicago,41.978603,-87.904842,17/01/2008,AA 1992
IAH,ORD,Carrier,Houston,29.984433,-95.341442,Chicago,41.978603,-87.904842,21/01/2008,AA 1992
SFO,DFW,Carrier,San Francisco,37.618972,-122.374889,Dallas-Fort Worth,32.896828,-97.037997,01/01/2008,AA 1994
SFO,DFW,Carrier,San Francisco,37.618972,-122.374889,Dallas-Fort Worth,32.896828,-97.037997,15/01/2008,AA 1994
ATL,ORD,NAS,Atlanta,33.636719,-84.428067,Chicago,41.978603,-87.904842,01/01/2008,AA 1996
ATL,ORD,NAS,Atlanta,33.636719,-84.428067,Chicago,41.978603,-87.904842,06/01/2008,AA 1996
ATL,ORD,Weather,Atlanta,33.636719,-84.428067,Chicago,41.978603,-87.904842,19/01/2008,AA 1996
BOS,ORD,Weather,Boston,42.364347,-71.005181,Chicago,41.978603,-87.904842,14/01/2008,AA 2003
BOS,ORD,Carrier,Boston,42.364347,-71.005181,Chicago,41.978603,-87.904842,28/01/2008,AA 2003
BDL,MIA,Weather,Windsor Locks,41.938889,-72.683222,Miami,25.79325,-80.290556,14/01/2008,AA 2005
SAN,DFW,Carrier,San Diego,32.733556,-117.189667,Dallas-Fort Worth,32.896828,-97.037997,15/01/2008,AA 2008
SAN,DFW,Weather,San Diego,32.733556,-117.189667,Dallas-Fort Worth,32.896828,-97.037997,24/01/2008,AA 2008
ORD,LAS,Carrier,Chicago,41.978603,-87.904842,Las Vegas,36.080056,-115.15225,20/01/2008,AA 2013
ORD,LAS,Carrier,Chicago,41.978603,-87.904842,Las Vegas,36.080056,-115.15225,30/01/2008,AA 2013
SNA,DFW,Carrier,Santa Ana,33.675667,-117.868222,Dallas-Fort Worth,32.896828,-97.037997,18/01/2008,AA 2014
DFW,TUS,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Tucson,32.116083,-110.941028,24/01/2008,AA 2017
DFW,TUS,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Tucson,32.116083,-110.941028,25/01/2008,AA 2017
LGA,STL,Carrier,New York,40.777245,-73.872608,St. Louis,38.748697,-90.370028,17/01/2008,AA 2019
LGA,STL,Weather,New York,40.777245,-73.872608,St. Louis,38.748697,-90.370028,31/01/2008,AA 2019
DFW,ATL,Weather,Dallas-Fort Worth,32.896828,-97.037997,Atlanta,33.636719,-84.428067,21/01/2008,AA 2020
MCI,DFW,Carrier,Kansas City,39.297606,-94.713905,Dallas-Fort Worth,32.896828,-97.037997,03/01/2008,AA 2023
MCI,DFW,Carrier,Kansas City,39.297606,-94.713905,Dallas-Fort Worth,32.896828,-97.037997,09/01/2008,AA 2023
AUS,DFW,Weather,Austin,30.194528,-97.669889,Dallas-Fort Worth,32.896828,-97.037997,25/01/2008,AA 2024
STL,LGA,Carrier,St. Louis,38.748697,-90.370028,New York,40.777245,-73.872608,28/01/2008,AA 2028
ABQ,DFW,Carrier,Albuquerque,35.0402222,-106.6091944,Dallas-Fort Worth,32.896828,-97.037997,29/01/2008,AA 2030
SAT,DFW,Carrier,San Antonio,29.533694,-98.469778,Dallas-Fort Worth,32.896828,-97.037997,12/01/2008,AA 2032
DFW,SEA,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Seattle,47.449,-122.309306,10/01/2008,AA 2033
JFK,DFW,Carrier,New York,40.639751,-73.778925,Dallas-Fort Worth,32.896828,-97.037997,02/01/2008,AA 2033
MIA,ORD,NAS,Miami,25.79325,-80.290556,Chicago,41.978603,-87.904842,31/01/2008,AA 2039
DFW,FLL,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Fort Lauderdale,26.072583,-80.15275,04/01/2008,AA 2042
DCA,ORD,NAS,Washington,38.852083,-77.037722,Chicago,41.978603,-87.904842,31/01/2008,AA 2045
ORD,MIA,Carrier,Chicago,41.978603,-87.904842,Miami,25.79325,-80.290556,28/01/2008,AA 2050
MFE,DFW,Weather,Mcallen,26.175833,-98.238611,Dallas-Fort Worth,32.896828,-97.037997,23/01/2008,AA 2055
AUS,DFW,Carrier,Austin,30.194528,-97.669889,Dallas-Fort Worth,32.896828,-97.037997,14/01/2008,AA 2059
AUS,DFW,Weather,Austin,30.194528,-97.669889,Dallas-Fort Worth,32.896828,-97.037997,24/01/2008,AA 2059
BOS,MIA,Weather,Boston,42.364347,-71.005181,Miami,25.79325,-80.290556,14/01/2008,AA 2061
DFW,DEN,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Denver,39.861656,-104.673178,10/01/2008,AA 2065
OKC,DFW,Weather,Oklahoma City,35.393089,-97.600733,Dallas-Fort Worth,32.896828,-97.037997,25/01/2008,AA 2065
SNA,ORD,Carrier,Santa Ana,33.675667,-117.868222,Chicago,41.978603,-87.904842,11/01/2008,AA 2073
SNA,ORD,Carrier,Santa Ana,33.675667,-117.868222,Chicago,41.978603,-87.904842,12/01/2008,AA 2073
EWR,DFW,Carrier,Newark,40.6925,-74.168667,Dallas-Fort Worth,32.896828,-97.037997,15/01/2008,AA 2075
EWR,DFW,Weather,Newark,40.6925,-74.168667,Dallas-Fort Worth,32.896828,-97.037997,24/01/2008,AA 2075
EWR,DFW,Carrier,Newark,40.6925,-74.168667,Dallas-Fort Worth,32.896828,-97.037997,27/01/2008,AA 2075
ORD,TUL,NAS,Chicago,41.978603,-87.904842,Tulsa,36.198389,-95.888111,01/01/2008,AA 2077
ORD,TUL,Carrier,Chicago,41.978603,-87.904842,Tulsa,36.198389,-95.888111,19/01/2008,AA 2077
ORD,TUL,Carrier,Chicago,41.978603,-87.904842,Tulsa,36.198389,-95.888111,29/01/2008,AA 2077
ORD,MCI,NAS,Chicago,41.978603,-87.904842,Kansas City,39.297606,-94.713905,06/01/2008,AA 2085
ORD,MCI,Carrier,Chicago,41.978603,-87.904842,Kansas City,39.297606,-94.713905,07/01/2008,AA 2085
ORD,MCI,NAS,Chicago,41.978603,-87.904842,Kansas City,39.297606,-94.713905,17/01/2008,AA 2085
ORD,MCI,NAS,Chicago,41.978603,-87.904842,Kansas City,39.297606,-94.713905,28/01/2008,AA 2085
ORD,MCI,NAS,Chicago,41.978603,-87.904842,Kansas City,39.297606,-94.713905,29/01/2008,AA 2085
ORD,MCI,NAS,Chicago,41.978603,-87.904842,Kansas City,39.297606,-94.713905,31/01/2008,AA 2085
SFO,DFW,Carrier,San Francisco,37.618972,-122.374889,Dallas-Fort Worth,32.896828,-97.037997,04/01/2008,AA 2090
LGA,MIA,Weather,New York,40.777245,-73.872608,Miami,25.79325,-80.290556,24/01/2008,AA 2093
DFW,BWI,Weather,Dallas-Fort Worth,32.896828,-97.037997,Baltimore,39.175361,-76.668333,17/01/2008,AA 2096
ORD,BOS,NAS,Chicago,41.978603,-87.904842,Boston,42.364347,-71.005181,17/01/2008,AA 2098
ORD,BOS,Carrier,Chicago,41.978603,-87.904842,Boston,42.364347,-71.005181,20/01/2008,AA 2098
ORD,BOS,NAS,Chicago,41.978603,-87.904842,Boston,42.364347,-71.005181,28/01/2008,AA 2098
PHX,ORD,NAS,Phoenix,33.434278,-112.011583,Chicago,41.978603,-87.904842,28/01/2008,AA 2098
DCA,MIA,Carrier,Washington,38.852083,-77.037722,Miami,25.79325,-80.290556,13/01/2008,AA 2175
SNA,DFW,Carrier,Santa Ana,33.675667,-117.868222,Dallas-Fort Worth,32.896828,-97.037997,03/01/2008,AA 2206
SNA,DFW,Carrier,Santa Ana,33.675667,-117.868222,Dallas-Fort Worth,32.896828,-97.037997,18/01/2008,AA 2206
DFW,EGE,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Vail,39.642556,-106.917694,06/01/2008,AA 2207
MIA,DFW,Carrier,Miami,25.79325,-80.290556,Dallas-Fort Worth,32.896828,-97.037997,04/01/2008,AA 2207
LGA,STL,NAS,New York,40.777245,-73.872608,St. Louis,38.748697,-90.370028,09/01/2008,AA 2223
LGA,STL,NAS,New York,40.777245,-73.872608,St. Louis,38.748697,-90.370028,11/01/2008,AA 2223
LGA,STL,NAS,New York,40.777245,-73.872608,St. Louis,38.748697,-90.370028,30/01/2008,AA 2223
HDN,DFW,Weather,Hayden,40.481181,-107.21766,Dallas-Fort Worth,32.896828,-97.037997,06/01/2008,AA 2228
DFW,HDN,Weather,Dallas-Fort Worth,32.896828,-97.037997,Hayden,40.481181,-107.21766,06/01/2008,AA 2229
ICT,DFW,Weather,Wichita,37.649944,-97.433056,Dallas-Fort Worth,32.896828,-97.037997,25/01/2008,AA 2230
STL,ORD,NAS,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,08/01/2008,AA 2232
STL,ORD,NAS,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,10/01/2008,AA 2232
STL,ORD,NAS,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,14/01/2008,AA 2232
STL,ORD,NAS,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,17/01/2008,AA 2232
STL,ORD,NAS,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,21/01/2008,AA 2232
STL,ORD,NAS,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,22/01/2008,AA 2232
STL,ORD,Weather,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,29/01/2008,AA 2232
STL,ORD,Weather,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,31/01/2008,AA 2232
IAH,MIA,Weather,Houston,29.984433,-95.341442,Miami,25.79325,-80.290556,24/01/2008,AA 2234
IAH,MIA,Carrier,Houston,29.984433,-95.341442,Miami,25.79325,-80.290556,31/01/2008,AA 2234
DFW,CLT,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Charlotte,35.214,-80.943139,16/01/2008,AA 2238
DFW,GUC,Weather,Dallas-Fort Worth,32.896828,-97.037997,Gunnison,38.533889,-106.933056,06/01/2008,AA 2241
JAC,DFW,Weather,Jacksn Hole,43.60733333,-110.73775,Dallas-Fort Worth,32.896828,-97.037997,05/01/2008,AA 2242
JAC,DFW,Weather,Jacksn Hole,43.60733333,-110.73775,Dallas-Fort Worth,32.896828,-97.037997,28/01/2008,AA 2242
ORD,RSW,NAS,Chicago,41.978603,-87.904842,Fort Myers,26.536167,-81.755167,31/01/2008,AA 2245
STL,ORD,Weather,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,21/01/2008,AA 2245
STL,ORD,NAS,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,28/01/2008,AA 2245
STL,ORD,NAS,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,29/01/2008,AA 2245
STL,ORD,NAS,St. Louis,38.748697,-90.370028,Chicago,41.978603,-87.904842,31/01/2008,AA 2245
MSP,ORD,Carrier,Minneapolis,44.881956,-93.221767,Chicago,41.978603,-87.904842,26/01/2008,AA 2247
JAC,ORD,Carrier,Jacksn Hole,43.60733333,-110.73775,Chicago,41.978603,-87.904842,31/01/2008,AA 2252
ORD,JAC,Carrier,Chicago,41.978603,-87.904842,Jacksn Hole,43.60733333,-110.73775,31/01/2008,AA 2253
PHX,ORD,Carrier,Phoenix,33.434278,-112.011583,Chicago,41.978603,-87.904842,12/01/2008,AA 2268
DFW,MIA,Carrier,Dallas-Fort Worth,32.896828,-97.037997,Miami,25.79325,-80.290556,04/01/2008,AA 2279
DFW,DEN,NAS,Dallas-Fort Worth,32.896828,-97.037997,Denver,39.861656,-104.673178,29/01/2008,AA 2281
ABQ,DFW,Carrier,Albuquerque,35.0402222,-106.6091944,Dallas-Fort Worth,32.896828,-97.037997,11/01/2008,AA 2284
ABQ,DFW,Weather,Albuquerque,35.0402222,-106.6091944,Dallas-Fort Worth,32.896828,-97.037997,25/01/2008,AA 2284
